env_dir,stage,run_tag,optimizer,learning_rate,batch,eval_actiononly_ppl,eval_actiononly_acc,eval_action_acc,eval_ppl,eval_n_action_tokens,eval_n_label_tokens,log_dir
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,5,2.84264,0.82349,0.82349,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,5,2.84264,0.82349,0.82349,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,10,2.844663,0.823458,0.823458,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,10,2.844663,0.823458,0.823458,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,15,2.847143,0.823362,0.823362,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,15,2.847143,0.823362,0.823362,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,20,2.844037,0.823842,0.823842,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,20,2.844037,0.823842,0.823842,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,25,2.845916,0.823682,0.823682,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,25,2.845916,0.823682,0.823682,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,30,2.847247,0.823778,0.823778,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,30,2.847247,0.823778,0.823778,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,35,2.847175,0.82333,0.82333,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,35,2.847175,0.82333,0.82333,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,40,2.846295,0.823746,0.823746,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,40,2.846295,0.823746,0.823746,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,45,2.845973,0.823362,0.823362,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,45,2.845973,0.823362,0.823362,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,50,2.844765,0.823426,0.823426,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,50,2.844765,0.823426,0.823426,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,55,2.845057,0.82333,0.82333,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,55,2.845057,0.82333,0.82333,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,59,2.845985,0.823522,0.823522,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout,,4e-05,59,2.845985,0.823522,0.823522,,,,snorkel_finance_split_s2_actions_only_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linea-515c91d1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,5,2.445725,0.870771,0.870771,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,5,2.445725,0.870771,0.870771,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,10,2.446917,0.870514,0.870514,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,10,2.446917,0.870514,0.870514,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,15,2.446085,0.870258,0.870258,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,15,2.446085,0.870258,0.870258,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,20,2.445829,0.870995,0.870995,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,20,2.445829,0.870995,0.870995,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,25,2.441149,0.870642,0.870642,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,25,2.441149,0.870642,0.870642,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,30,2.444593,0.870867,0.870867,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,30,2.444593,0.870867,0.870867,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,35,2.449162,0.870354,0.870354,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,35,2.449162,0.870354,0.870354,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,40,2.444503,0.870771,0.870771,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,40,2.444503,0.870771,0.870771,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,45,2.445496,0.870066,0.870066,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,45,2.445496,0.870066,0.870066,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,50,2.44379,0.870931,0.870931,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,50,2.44379,0.870931,0.870931,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,55,2.442832,0.87061,0.87061,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,55,2.442832,0.87061,0.87061,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,59,2.445481,0.870931,0.870931,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_heldout_fullctx,,4e-05,59,2.445481,0.870931,0.870931,,,,snorkel_finance_split_s2_actions_only_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-2d09b853
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,10,1.760287,0.853176,0.853176,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,10,1.760287,0.853176,0.853176,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,20,1.713524,0.855292,0.855292,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,20,1.713524,0.855292,0.855292,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,30,1.666758,0.861872,0.861872,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,30,1.666758,0.861872,0.861872,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,40,1.666999,0.862829,0.862829,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,40,1.666999,0.862829,0.862829,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,50,1.653468,0.866336,0.866336,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,50,1.653468,0.866336,0.866336,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,60,1.662847,0.866452,0.866452,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,60,1.662847,0.866452,0.866452,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,70,1.678722,0.86564,0.86564,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,70,1.678722,0.86564,0.86564,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,80,1.694204,0.8648,0.8648,,,,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_inst-36e2c3ab
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,5,1.893394,0.841837,0.841837,1.893394,34497.0,34497.0,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_q-829b5468
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,10,1.836945,0.845769,0.845769,1.836945,34497.0,34497.0,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_q-829b5468
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,15,1.765379,0.852976,0.852976,1.765379,34497.0,34497.0,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_q-829b5468
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,20,1.737168,0.853805,0.853805,1.737168,34497.0,34497.0,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_q-829b5468
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,25,1.728889,0.85477,0.85477,1.728889,34497.0,34497.0,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_q-829b5468
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,30,1.696215,0.858398,0.858398,1.696215,34497.0,34497.0,snorkel_finance_split_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_q-829b5468
